run_id,axis,variant,k,seed,n_terms,n_common_vocab,cv,mean_js_to_matched_ref,mean_top10_overlap_with_ref,op_first,op_last,op_delta,op_monotone_decline,inst_first,inst_last,inst_delta,crossover_last_period,tech_delta,meta_delta,corr_with_thesis_table,max_abs_dev_pp,operational|2007-2014,operational|2015-2018,operational|2019-2022,operational|2023-2026,institutional|2007-2014,institutional|2015-2018,institutional|2019-2022,institutional|2023-2026,technology|2007-2014,technology|2015-2018,technology|2019-2022,technology|2023-2026,meta|2007-2014,meta|2015-2018,meta|2019-2022,meta|2023-2026
B_k10_s13,B_k,k10,10,13,5002,5002,0.4085299552297889,0.4687327861785889,0.48,59.42397007778103,28.89567238615503,-30.528297691625998,True,28.63674889322283,40.08023442552637,11.44348553230354,True,12.443476769882032,6.641333018262685,0.9637754375830282,10.967210329813597,59.42397007778103,50.05254990906906,38.0327896701864,28.89567238615503,28.63674889322283,32.25497224317223,40.28565624571153,40.08023442552637,11.035007359714655,14.06145922586802,15.614717349219266,23.478484129596687,0.9042768331710249,3.63101771368747,6.066838219792569,7.54560985143371
B_k10_s21,B_k,k10,10,21,5002,5002,0.38210300997129243,0.5011283099651337,0.35,68.2591560401003,32.02840251628534,-36.230753523814954,True,21.622028972888074,39.21443903934308,17.592410066455002,True,6.909737456366354,11.728605116726005,0.9562338117560311,12.712527003561586,68.2591560401003,56.76578785791207,49.14206424356962,32.02840251628534,21.622028972888074,31.7446398112952,42.86687942469952,39.21443903934308,8.038180033994042,9.65958817385399,4.0874729964384136,14.947917490360396,2.080636750118477,1.8299845662113512,3.903586072103483,13.809241866844483
B_k10_s42,B_k,k10,10,42,5002,5002,0.3995325910825174,0.23637037128210067,0.6799999999999999,70.54907959651851,39.98204638039245,-30.567033216126063,True,13.896253666886574,18.20209132636895,4.305837659482377,False,17.34107901107791,8.920115995006958,0.918908561531661,17.497908673631052,70.54907959651851,67.67497347325843,58.81275183089504,39.98204638039245,13.896253666886574,18.353009372258384,16.440565003585007,18.20209132636895,15.137926141687785,11.540315562215255,21.015551512132838,32.479005152765694,0.41674180841558456,2.431703668735281,3.73113365288494,9.336857803422543
B_k10_s7,B_k,k10,10,7,5002,5002,0.4054493176055781,0.4674453318119049,0.44000000000000006,52.769422646876286,20.486145821125014,-32.28327682575127,True,36.4043246755197,41.43981110520751,5.035486429687808,True,19.889621825992283,7.358170253011547,0.8943747234868992,17.519357694579714,52.769422646876286,48.25040180203359,31.480642305420286,20.486145821125014,36.4043246755197,34.18849706860783,41.635693647347374,41.43981110520751,7.010674267318488,11.154741849095444,14.71432207706837,26.90029609331077,3.8155776335770497,6.406358897547762,12.169344349968014,11.173747886588597
B_k10_s99,B_k,k10,10,99,5002,5002,0.3922818996779299,0.5039670139551162,0.29000000000000004,44.58658260300581,27.029853920468366,-17.556728682537443,False,37.62611063848453,48.94703399010041,11.320923351615875,True,6.235805383554791,0.0,0.8817318142242846,16.3483310158109,44.58658260300581,54.16565433388314,32.6516689841891,27.029853920468366,37.62611063848453,29.371809425847463,44.38251778179417,48.94703399010041,17.787308692156024,16.462536148155777,22.965814826505568,24.023114075710815,0.0,0.0,0.0,0.0
B_k14_s13,B_k,k14,14,13,5002,5002,0.4195555684046241,0.51298845240048,0.3714285714285715,58.77430124589106,31.873478753285173,-26.900822492605887,True,23.961452464512455,40.770335632335744,16.80888316782329,True,8.21687524958558,1.8750644153897156,0.9344681064211962,14.622596533972278,58.77430124589106,47.49029840751973,34.37740346602772,31.873478753285173,23.961452464512455,25.160985715756397,35.90065202143806,40.770335632335744,10.933942044296902,22.023156905252108,22.629057451688116,19.150817293882483,6.330305404844694,5.32556221491177,7.092891198230468,8.20536982023441
B_k14_s21,B_k,k14,14,21,5002,5002,0.37487083272476635,0.5004172261272158,0.3,48.59873765168838,32.32561229193986,-16.27312535974852,False,40.05088343650034,40.20604161499932,0.15515817849897928,True,5.7047586912479655,10.413210780029658,0.925830572579625,14.750883436500342,48.59873765168838,49.071228769043955,42.897397941414965,32.32561229193986,40.05088343650034,35.40849217588402,41.127247977306574,40.20604161499932,10.161813659336378,14.03745227975378,12.718084166117476,15.866572350584343,1.188565479060344,1.4828271134683746,3.2572728049368984,11.601776259090002
B_k14_s42,B_k,k14,14,42,5002,5002,0.421545502558237,0.2573861224310739,0.7071428571428572,63.128193946855994,32.457514747170535,-30.67067919968546,True,22.44519045658914,32.491534517434204,10.046344060845065,True,12.81099163570237,7.813346475313665,0.9734363554339878,11.45318900258733,63.128193946855994,56.77479722111457,42.24311988757917,32.457514747170535,22.44519045658914,27.492556457400497,26.966986922141384,32.491534517434204,14.41539314516073,14.207808728733653,28.25318900258733,27.2263847808631,0.011221942804695573,1.5248403468285687,2.536707539418583,7.824568418118361
B_k14_s7,B_k,k14,14,7,5002,5002,0.45241647810114294,0.4942482603447778,0.35000000000000003,78.2712636154732,41.19121591267003,-37.08004770280317,True,12.010277500485245,23.764293871503618,11.754016371018373,False,17.602615924189042,7.723413989212227,0.9427579176713335,19.371263615473204,78.2712636154732,62.422015411993925,54.105461606514936,41.19121591267003,12.010277500485245,22.68577549029942,27.477574822437923,23.764293871503618,8.903624829508772,13.177193599822203,12.281561057105945,26.506240753697814,0.8148371135272706,1.7150135066913208,6.135403282169136,8.538251102739498
B_k14_s99,B_k,k14,14,99,5002,5002,0.3797497089861183,0.510605731180736,0.3071428571428571,42.01830027977849,30.9730031233092,-11.045297156469285,False,36.41966788157636,43.18192302334107,6.762255141764712,True,-0.9772736989286059,5.260317625864748,0.8874886214424454,16.881699720221512,42.01830027977849,48.5283377939777,32.65377918966503,30.9730031233092,36.41966788157636,32.10315014122898,42.78478648536192,43.18192302334107,18.671340760435363,17.689224092991935,21.26174069858583,17.694067061506757,2.8906922362390715,1.6792912883101963,3.2996997746684227,8.15100986210382
