run_id,variant_topic,matched_ref_topic,layer,js_distance,top10_overlap_with_ref,variant_top10,ref_top10
B_k10_s13,0,8,operational,0.44966644048690796,0.5,"pcs, module, import, send, export, prototype, shipment, container_terminal, check, store","pcs, export, shipment, import, send, italy, logistic_chain, freight_forwarder, import_export, layer"
B_k10_s13,1,4,meta,0.4696042239665985,0.8,"cluster, smart_technology, publication, trend, big_data, smart, theme, search, topic, academic","publication, cluster, trend, academic, big_data, gate, theme, wave, search, topic"
B_k10_s13,2,0,operational,0.4859025776386261,0.4,"port_call, terminal_operator, success, berth, information_sharing, barrier, edi, ict, generation, regulatory","port_call, information_sharing, barrier, maritime_transport, berth, arrival, manager, china, digitalization, coordinate"
B_k10_s13,3,6,operational,0.4561377465724945,0.4,"msw, module, nmsw, agency, nsw, maritime_transport, traffic, montenegro, maritime_single_window, clearance","module, nmsw, ict, imo, nsw, traffic, prototype, pass, reporting, enter"
B_k10_s13,4,2,technology,0.4862545430660248,0.3,"event, optimization, berth, scheduling, attack, safety, imo, scenario, ais, average","indonesia, optimization, service_quality, resilience, variable, event, hub, strategic_alliance, average, disruption"
B_k10_s13,5,10,institutional,0.492175817489624,0.1,"digital_transformation, resilience, barrier, maturity_model, expert, digital_technology, measurement, digitalization, investigate, maturity","governance, sustainability, digital_transformation, dimension, ecosystem, energy, sustainable, regional, smart_port, region"
B_k10_s13,6,10,institutional,0.45296746492385864,0.5,"sustainability, dimension, business_model, taxonomy, energy, sustainable, indonesia, port_bar, regional, hub","governance, sustainability, digital_transformation, dimension, ecosystem, energy, sustainable, regional, smart_port, region"
B_k10_s13,7,5,technology,0.4325573444366455,0.9,"blockchain, blockchain_technology, chain, block, node, bill_lading, layer, pcs, tradelen, smart_contract","blockchain, blockchain_technology, block, tradelen, smart_contract, layer, node, chain, bill_lading, trust"
B_k10_s13,8,10,institutional,0.5028941035270691,0.3,"governance, ict, power, region, private, public_private, participant, ecosystem, political, cluster","governance, sustainability, digital_transformation, dimension, ecosystem, energy, sustainable, regional, smart_port, region"
B_k10_s13,9,9,institutional,0.45916759967803955,0.6,"smart_port, indicator, variable, service_quality, evaluation, index, gate, kpi, weight, construct","smart_port, indicator, smart_technology, smart, resilience, kpi, evaluation, index, weight, expert"
