run_id,variant_topic,matched_ref_topic,layer,js_distance,top10_overlap_with_ref,variant_top10,ref_top10
B_k10_s99,0,8,operational,0.5306169390678406,0.1,"pcs, smart_technology, smart, vehicle, truck, gate, tos, terminal_operator, digitalization, container_terminal","pcs, export, shipment, import, send, italy, logistic_chain, freight_forwarder, import_export, layer"
B_k10_s99,1,6,operational,0.5166793465614319,0.3,"msw, export, imo, agency, submit, nsw, clearance, maritime_transport, reporting, attack","module, nmsw, ict, imo, nsw, traffic, prototype, pass, reporting, enter"
B_k10_s99,2,3,institutional,0.5154717564582825,0.2,"governance, power, political, knowledge_management, wave, agreement, trade_facilitation, india, space, private","barrier, terminal_operator, ict, edi, success, power, maturity_model, shipping_line, participant, knowledge_management"
B_k10_s99,3,3,institutional,0.5650008320808411,0.1,"taxonomy, business_model, dimension, maturity_model, pcs, governance, safety_security, digital_platform, public_private, organisation","barrier, terminal_operator, ict, edi, success, power, maturity_model, shipping_line, participant, knowledge_management"
B_k10_s99,4,8,operational,0.5330628752708435,0.2,"ict, pcs, variable, firm, terminal_operator, edi, success, digital_platform, freight_forwarder, iii","pcs, export, shipment, import, send, italy, logistic_chain, freight_forwarder, import_export, layer"
B_k10_s99,5,10,institutional,0.46437692642211914,0.4,"cluster, governance, dimension, digital_transformation, barrier, ecosystem, trend, academic, digitalization, publication","governance, sustainability, digital_transformation, dimension, ecosystem, energy, sustainable, regional, smart_port, region"
B_k10_s99,6,5,technology,0.3983669579029083,0.8,"blockchain, nmsw, blockchain_technology, layer, block, shipment, bill_lading, tradelen, smart_contract, chain","blockchain, blockchain_technology, block, tradelen, smart_contract, layer, node, chain, bill_lading, trust"
B_k10_s99,7,10,institutional,0.4490474462509155,0.4,"smart_port, sustainability, energy, indicator, sustainable, service_quality, index, evaluation, smart, port_bar","governance, sustainability, digital_transformation, dimension, ecosystem, energy, sustainable, regional, smart_port, region"
B_k10_s99,8,6,operational,0.5700004696846008,0.1,"resilience, module, port_rijeka, mnsw, disruption, ism, croatian, croatia, rijeka, maintenance","module, nmsw, ict, imo, nsw, traffic, prototype, pass, reporting, enter"
B_k10_s99,9,2,technology,0.4970465898513794,0.3,"event, hub, optimization, berth, employ, arrival, scheduling, scenario, node, standardization","indonesia, optimization, service_quality, resilience, variable, event, hub, strategic_alliance, average, disruption"
