run_id,variant_topic,matched_ref_topic,layer,js_distance,top10_overlap_with_ref,variant_top10,ref_top10
A_k12_s13,0,8,operational,0.5281108617782593,0.2,"pcs, prototype, layer, module, store, pass, entity, format, container_terminal, vehicle","pcs, export, shipment, import, send, italy, logistic_chain, freight_forwarder, import_export, layer"
A_k12_s13,1,4,meta,0.4777999818325043,0.9,"cluster, publication, big_data, trend, theme, topic, academic, search, wave, maritime_logistic","publication, cluster, trend, academic, big_data, gate, theme, wave, search, topic"
A_k12_s13,2,0,operational,0.5047924518585205,0.4,"smart_port, port_call, energy, success, information_sharing, berth, terminal_operator, barrier, generation, intelligent","port_call, information_sharing, barrier, maritime_transport, berth, arrival, manager, china, digitalization, coordinate"
A_k12_s13,3,6,operational,0.5191155672073364,0.2,"msw, nmsw, montenegro, nsw, agency, maritime_single_window, maritime_transport, cross_border, submit, national_single_window","module, nmsw, ict, imo, nsw, traffic, prototype, pass, reporting, enter"
A_k12_s13,4,1,technology,0.48831385374069214,0.3,"event, berth, optimization, attack, safety, port_call, ais, imo, navigation, scheduling","event, attack, safety, compliance, cybersecurity, digital_technology, threat, vulnerability, digital_infrastructure, detection"
A_k12_s13,5,10,institutional,0.5178632140159607,0.1,"resilience, digital_transformation, barrier, digital_technology, expert, employ, knowledge_management, hub, researcher, digital_infrastructure","governance, sustainability, digital_transformation, dimension, ecosystem, energy, sustainable, regional, smart_port, region"
A_k12_s13,6,10,institutional,0.4635768234729767,0.5,"dimension, sustainability, business_model, taxonomy, ecosystem, sustainable, maturity_model, indonesia, maturity, governance","governance, sustainability, digital_transformation, dimension, ecosystem, energy, sustainable, regional, smart_port, region"
A_k12_s13,7,5,technology,0.4295952320098877,0.9,"blockchain, blockchain_technology, block, bill_lading, node, chain, shipment, tradelen, smart_contract, layer","blockchain, blockchain_technology, block, tradelen, smart_contract, layer, node, chain, bill_lading, trust"
A_k12_s13,8,10,institutional,0.5150470733642578,0.2,"governance, power, region, political, private, ict, participant, public_private, trade_facilitation, logistic_community","governance, sustainability, digital_transformation, dimension, ecosystem, energy, sustainable, regional, smart_port, region"
A_k12_s13,9,9,institutional,0.48082348704338074,0.5,"smart_port, service_quality, variable, indicator, index, evaluation, construct, weight, score, criterion","smart_port, indicator, smart_technology, smart, resilience, kpi, evaluation, index, weight, expert"
A_k12_s13,10,9,institutional,0.5143787860870361,0.4,"smart, smart_technology, gate, energy, kpi, truck, port_bar, indicator, vehicle, scheduling","smart_port, indicator, smart_technology, smart, resilience, kpi, evaluation, index, weight, expert"
A_k12_s13,11,8,operational,0.42671021819114685,0.4,"pcs, module, export, digital_platform, ict, ship_agent, send, forwarder, clearance, import_export","pcs, export, shipment, import, send, italy, logistic_chain, freight_forwarder, import_export, layer"
